catchment_id,du,x,y,sourceName,identifier,comid
cat-1529333,d,-93.24189259931048,38.63353067532336,NHDPlus comid,5998276,5998276
cat-1528663,u,-93.37618005460872,38.56068130125606,NHDPlus comid,5998708,5998708
cat-790287,d,-81.29118483303051,36.81057559939699,NHDPlus comid,6888422,6888422
cat-790283,u,-81.25035903019783,36.77757686984601,NHDPlus comid,6888562,6888562
cat-1333981,d,-90.54814690325308,30.287131717398527,NHDPlus comid,15208267,15208267
cat-1334061,u,-90.73990679592376,30.10420052472772,NHDPlus comid,15208423,15208423
cat-2872891,d,-115.41542607954094,39.43527638841309,NHDPlus comid,22826314,22826314
cat-2872895,u,-115.40055523761586,39.45576062855843,NHDPlus comid,22826250,22826250
cat-2140121,d,-99.91599673552668,34.748615790250405,NHDPlus comid,13737473,13737473
cat-2140132,u,-99.86798537397723,34.78955645555971,NHDPlus comid,13737431,13737431
cat-1565730,d,-104.79608359551068,42.46268892453075,NHDPlus comid,22094451,22094451
cat-1565709,u,-104.66890888334628,42.48299728733029,NHDPlus comid,22094415,22094415
cat-2167316,d,-103.61549238983284,38.55528858709782,NHDPlus comid,1591985,1591985
cat-2167315,u,-103.6061642295289,38.66166732015653,NHDPlus comid,1591985,1591985
cat-2188166,d,-93.24318794977071,36.18797375749013,NHDPlus comid,8588138,8588138
cat-2188158,u,-93.22916143459196,36.17318647093783,NHDPlus comid,8588350,8588350
cat-2182163,d,-92.66517949226412,35.38621485526183,NHDPlus comid,7786742,7786742
cat-2182310,u,-92.68807134921812,35.3840701428417,NHDPlus comid,7786792,7786792
cat-3312965,d,-120.55700139160646,35.63237742431532,NHDPlus comid,8211869,8211869
cat-3312963,u,-120.5025626883912,35.59938001608555,NHDPlus comid,8212847,8212847
cat-3012582,d,-119.19574046944248,45.03473353201909,NHDPlus comid,23672593,23672593
cat-3012586,u,-119.14332831567243,45.05434263229577,NHDPlus comid,23672515,23672515
cat-2426574,d,-101.10671257230798,32.86880174628439,NHDPlus comid,5632219,5632219
cat-2426613,u,-101.14050556406625,32.922803939616465,NHDPlus comid,5632181,5632181
cat-1494549,d,-95.22715485591915,48.967091126930086,NHDPlus comid,7749584,7749584
cat-1494557,u,-95.03849810750134,48.86138694466984,NHDPlus comid,7749404,7749404
cat-3288098,d,-121.14948029384074,39.37565188098877,NHDPlus comid,8062219,8062219
cat-3288634,u,-120.48595316169528,39.44322881760679,NHDPlus comid,8063475,8063475
cat-822878,d,-86.68960753165284,39.95137011802007,NHDPlus comid,10207847,10207847
cat-823018,u,-86.75534091988266,39.90874043231922,NHDPlus comid,10207849,10207849
cat-1079175,d,-93.73670095049164,42.448652314558686,NHDPlus comid,6603906,6603906
cat-1079145,u,-93.84826058436204,42.5382133448374,NHDPlus comid,6603204,6603204
cat-2407738,d,-99.41880144704685,30.038033963618474,NHDPlus comid,3585770,3585770
cat-2405232,u,-99.62429499778284,30.08555387907719,NHDPlus comid,3585598,3585598
cat-2983946,d,-120.6237363862951,43.94255910690247,NHDPlus comid,24515546,24515546
cat-3006352,u,-120.53937365489004,43.96601054216675,NHDPlus comid,24516974,24516974
cat-3306125,d,-118.50319419923588,35.44318107889587,NHDPlus comid,14944136,14944136
cat-3306126,u,-118.45209277112828,35.42933869820922,NHDPlus comid,14944272,14944272
cat-1545528,d,-98.57635046664642,40.15596753407392,NHDPlus comid,19009557,19009557
cat-1545537,u,-98.61323446969676,40.17506890814586,NHDPlus comid,19009461,19009461
cat-2859896,d,-115.60174165715824,41.2775041897202,NHDPlus comid,10762863,10762863
cat-2859837,u,-115.75047569106344,41.305469754666696,NHDPlus comid,10764531,10764531
cat-1332993,d,-90.35828467309074,29.837007336956752,NHDPlus comid,22365901,22365901
cat-1332998,u,-90.37559802437286,29.825611513878123,NHDPlus comid,22366221,22366221
cat-1087663,d,-88.6134778292149,42.137677282992286,NHDPlus comid,19286251,19286251
cat-1087693,u,-88.5028582378301,42.16097248709733,NHDPlus comid,19286197,19286197
cat-263163,d,-80.03435217668557,33.529245263760856,NHDPlus comid,9655580,9655580
cat-263164,u,-80.08671218083715,33.57682941297231,NHDPlus comid,9655566,9655566
cat-3040163,d,-119.60403368016848,45.5025751598321,NHDPlus comid,24235666,24235666
cat-3040160,u,-119.61750497450602,45.49280143848687,NHDPlus comid,24235502,24235502
cat-2730632,d,-114.57957741621335,38.2102033936875,NHDPlus comid,20594590,20594590
cat-2730523,u,-114.54549263995558,38.19345864895427,NHDPlus comid,20594600,20594600
cat-2998969,d,-112.36798354486666,42.69532142656388,NHDPlus comid,23156862,23156862
cat-3017004,u,-112.350905593018,42.7037269363308,NHDPlus comid,23157406,23157406
cat-3040444,d,-124.18402598665192,47.84077819533839,NHDPlus comid,23839622,23839622
cat-3040453,u,-124.06691915681571,47.83129632394228,NHDPlus comid,23839684,23839684
cat-486546,d,-86.89386610013096,32.940273251303246,NHDPlus comid,21659128,21659128
cat-486562,u,-86.89637073437775,32.97671123093511,NHDPlus comid,21658986,21658986
cat-3326646,d,-115.45242450386402,34.88516164419428,NHDPlus comid,22625020,22625020
cat-3326756,u,-115.4851531199161,34.75139088400302,NHDPlus comid,22625542,22625542
cat-2714410,d,-108.91638997366708,33.73422530556011,NHDPlus comid,21353299,21353299
cat-2714408,u,-108.89599542954694,33.752497586998906,NHDPlus comid,21353907,21353907
cat-1851770,d,-109.59971910107964,46.606160179540886,NHDPlus comid,12616440,12616440
cat-1851765,u,-109.50800913223284,46.713609331941775,NHDPlus comid,12616932,12616932
cat-652071,d,-85.51726182743376,44.27423718837519,NHDPlus comid,12130762,12130762
cat-652070,u,-85.58167661993579,44.25515488771919,NHDPlus comid,12130214,12130214
cat-2600648,d,-108.8549713615364,40.91908474629998,NHDPlus comid,3415628,3415628
cat-2600659,u,-108.8852419052193,40.91010033093037,NHDPlus comid,3415680,3415680
cat-1849024,d,-110.64477249469736,47.49507814118775,NHDPlus comid,12444243,12444243
cat-1849022,u,-110.58403223379696,47.429031455083766,NHDPlus comid,12444355,12444355
cat-2400358,d,-95.77695719136094,31.4738696720558,NHDPlus comid,1455999,1455999
cat-2400359,u,-95.77250669863432,31.463989671986173,NHDPlus comid,1456007,1456007
cat-1819182,d,-108.37432546862482,46.06902218224817,NHDPlus comid,7192441,7192441
cat-1819201,u,-108.57910559807006,46.19821673588066,NHDPlus comid,7192041,7192041
cat-2415053,d,-100.31511473877389,32.96181979295521,NHDPlus comid,13702753,13702753
cat-2415062,u,-100.40550976617372,32.96419240324028,NHDPlus comid,13702713,13702713
cat-2419485,d,-99.42837467567756,28.23240342077837,NHDPlus comid,10629821,10629821
cat-2419480,u,-99.52334228333002,28.22205469313662,NHDPlus comid,10630453,10630453
cat-1792129,d,-100.80640894336469,44.48702717806148,NHDPlus comid,16128199,16128199
cat-1792131,u,-100.7911199014098,44.48861632117694,NHDPlus comid,16128197,16128197
cat-1494902,d,-93.66303910605409,48.242303603074205,NHDPlus comid,22237076,22237076
cat-1494898,u,-93.6533400974152,48.16788367531103,NHDPlus comid,22237100,22237100
cat-3043944,d,-123.18662723191213,42.84059211700208,NHDPlus comid,23901297,23901297
cat-3044407,u,-123.03558158034282,42.78640502958995,NHDPlus comid,23901345,23901345
cat-3012464,d,-120.74765300361796,45.00149717667384,NHDPlus comid,23685718,23685718
cat-3012463,u,-120.77064998432392,45.0012813807664,NHDPlus comid,23685720,23685720
cat-1112088,d,-94.02162702535774,46.16075799270055,NHDPlus comid,4971049,4971049
cat-1112087,u,-93.97981883476632,46.15209802485855,NHDPlus comid,4970595,4970595
cat-95687,d,-78.9077093469639,38.65380816843709,NHDPlus comid,8441015,8441015
cat-95779,u,-78.97565299856825,38.55002943325104,NHDPlus comid,8441079,8441079
cat-1564410,d,-103.7744970147335,41.86183223737088,NHDPlus comid,17509046,17509046
cat-1563988,u,-104.09437733276326,41.9834497268989,NHDPlus comid,17508386,17508386
cat-1856990,d,-105.86983348503672,48.68968450821135,NHDPlus comid,12594728,12594728
cat-1856891,u,-105.94408559112306,48.76960621101747,NHDPlus comid,12594704,12594704
cat-803518,d,-79.26968928184883,40.459123417465285,NHDPlus comid,4754860,4754860
cat-803522,u,-79.21810488295499,40.54752129855435,NHDPlus comid,4752162,4752162
cat-2514925,d,-107.68569944278228,33.48051252230824,NHDPlus comid,17725330,17725330
cat-2514922,u,-107.7997114656214,33.57824228456893,NHDPlus comid,17723264,17723264
cat-487969,d,-85.42348412384409,33.43989670276043,NHDPlus comid,15811649,15811649
cat-487942,u,-85.39758899145761,33.4185515649726,NHDPlus comid,15811741,15811741
cat-2168637,d,-104.43176303340904,38.67541205874237,NHDPlus comid,1006279,1006279
cat-2168631,u,-104.36822623084907,38.73654005842787,NHDPlus comid,1005633,1005633
cat-488171,d,-85.46638051770464,33.210173178093115,NHDPlus comid,22034601,22034601
cat-488190,u,-85.44006744450566,33.25261832482665,NHDPlus comid,22035475,22035475
cat-2595938,d,-110.36285655961969,39.69088837636384,NHDPlus comid,3896401,3896401
cat-2595939,u,-110.3527239104383,39.672483122246646,NHDPlus comid,3896423,3896423
cat-642576,d,-88.11619334544852,45.74752821800276,NHDPlus comid,6844191,6844191
cat-642575,u,-88.12649022173628,45.7629532519026,NHDPlus comid,6844173,6844173
cat-1103394,d,-96.7230834769546,45.44397386887553,NHDPlus comid,4085818,4085818
cat-1103393,u,-96.7405694503561,45.47890862809606,NHDPlus comid,4085794,4085794
cat-2513642,d,-104.14300833713165,30.29074644785523,NHDPlus comid,274984,274984
cat-2513644,u,-104.24419092235196,30.233224255835697,NHDPlus comid,275338,275338
cat-3000327,d,-114.79673962549856,45.5410898856355,NHDPlus comid,23573650,23573650
cat-3000326,u,-114.79776028105007,45.51594623310338,NHDPlus comid,23573654,23573654
cat-2145158,d,-93.40148678394505,35.17493536405642,NHDPlus comid,7801757,7801757
cat-2145156,u,-93.39060637300229,35.15835416807333,NHDPlus comid,7801807,7801807
cat-3036871,d,-114.0078019635593,47.64731243726054,NHDPlus comid,24356489,24356489
cat-3036870,u,-114.01622861247334,47.66110667437953,NHDPlus comid,24358391,24358391
cat-1076459,d,-92.0392348590378,39.955860769234434,NHDPlus comid,4990055,4990055
cat-1076453,u,-92.25911209813005,40.098286478999086,NHDPlus comid,4989175,4989175
cat-2522974,d,-99.177219890702,27.277179040127795,NHDPlus comid,324755,324755
cat-2522975,u,-99.19068408459594,27.236471290666085,NHDPlus comid,324253,324253
cat-1335069,d,-90.08735419147392,30.405496630061343,NHDPlus comid,18932088,18932088
cat-1335073,u,-90.11072604941164,30.499783242954454,NHDPlus comid,18931918,18931918
cat-414476,d,-83.26093423965673,33.798112066249885,NHDPlus comid,1052097,1052097
cat-414475,u,-83.23066571537967,33.83302341842928,NHDPlus comid,1050227,1050227
cat-3296795,d,-123.7561192074484,41.94803592603812,NHDPlus comid,22227374,22227374
cat-3296812,u,-123.70349113563634,41.93882997964033,NHDPlus comid,22227402,22227402
cat-1318380,d,-89.65515927087321,34.74588243564204,NHDPlus comid,15252170,15252170
cat-1318381,u,-89.64292236768875,34.76087098796156,NHDPlus comid,15251120,15251120
cat-1806215,d,-102.11895371042684,46.44345376756911,NHDPlus comid,16213154,16213154
cat-1806218,u,-102.20208117728264,46.43331833419664,NHDPlus comid,16213144,16213144
cat-2169237,d,-105.99569629324432,38.5652072895242,NHDPlus comid,918339,918339
cat-2169244,u,-106.22121137969184,38.62165642045147,NHDPlus comid,918199,918199
cat-1848395,d,-111.1415806413242,46.04732889611442,NHDPlus comid,3849653,3849653
cat-1848404,u,-111.23909494036074,46.00454877435381,NHDPlus comid,3849801,3849801
cat-1108899,d,-94.32424323909764,45.21692740925287,NHDPlus comid,4252716,4252716
cat-1108906,u,-94.46885526731784,45.18047473853569,NHDPlus comid,4252794,4252794
cat-2705085,d,-113.41148004150185,33.88103561124037,NHDPlus comid,20392875,20392875
cat-2705318,u,-113.4725284600012,33.91804495452596,NHDPlus comid,20392885,20392885
cat-266559,d,-81.05514093011094,33.4359446938879,NHDPlus comid,10552832,10552832
cat-266853,u,-81.09204795834493,33.46065855156456,NHDPlus comid,10552726,10552726
cat-2405653,d,-98.06727972250636,29.240625411785185,NHDPlus comid,7851789,7851789
cat-2405608,u,-98.04101106687592,29.268764505104425,NHDPlus comid,7852069,7852069
cat-2165075,d,-100.69798903780278,37.91388980165055,NHDPlus comid,21239888,21239888
cat-2158475,u,-100.91574987891916,37.96541139948097,NHDPlus comid,21251506,21251506
cat-1853648,d,-107.03615628634124,48.92561385448234,NHDPlus comid,12288174,12288174
cat-1853641,u,-106.99895331131854,48.939215190210525,NHDPlus comid,12288172,12288172
cat-1077460,d,-92.49814418361476,40.91679203675334,NHDPlus comid,5000857,5000857
cat-1077459,u,-92.54566902466831,40.92052529943657,NHDPlus comid,4999651,4999651
cat-2722356,d,-112.3741192502877,36.67790699910001,NHDPlus comid,20706813,20706813
cat-2722396,u,-112.33720398042584,36.69278611816398,NHDPlus comid,20706769,20706769
cat-1014683,d,-86.19591320966524,35.676882479344144,NHDPlus comid,19530492,19530492
cat-1014682,u,-86.18807196998205,35.66633427765982,NHDPlus comid,19530490,19530490
cat-254307,d,-77.79804869018368,35.88623262642875,NHDPlus comid,3348603,3348603
cat-255244,u,-77.80016851979664,35.8673034271321,NHDPlus comid,3348655,3348655
cat-2983893,d,-115.719535731403,47.440013263751375,NHDPlus comid,22937162,22937162
cat-3019901,u,-115.70577771965316,47.427948239740566,NHDPlus comid,22938738,22938738
cat-2131497,d,-93.8743579740138,33.408677245626215,NHDPlus comid,19948764,19948764
cat-2131456,u,-94.04055308401254,33.506004123713225,NHDPlus comid,19947990,19947990
cat-108617,d,-76.61949606847686,36.99447832489833,NHDPlus comid,10069203,10069203
cat-108625,u,-76.60837408469136,36.90251712828516,NHDPlus comid,10068727,10068727
cat-3315884,d,-119.05791623634327,34.64743838913384,NHDPlus comid,17567401,17567401
cat-3315885,u,-119.14169064513511,34.64287490190443,NHDPlus comid,17567435,17567435
cat-3299505,d,-120.99242641846732,42.01464568636801,NHDPlus comid,2556597,2556597
cat-3300965,u,-120.9399299596455,42.00964322663891,NHDPlus comid,2554777,2554777
cat-1306547,d,-91.66633492939415,32.733671635309776,NHDPlus comid,19346783,19346783
cat-1306555,u,-91.54768454330184,32.91327210443446,NHDPlus comid,19346063,19346063
cat-419092,d,-81.81010339921427,28.33492255124833,NHDPlus comid,16953928,16953928
cat-419233,u,-81.77678362063547,28.33533660853197,NHDPlus comid,16953930,16953930
cat-1792508,d,-102.56853098246856,43.91504260580304,NHDPlus comid,14556787,14556787
cat-1796158,u,-103.74966839279146,44.14698972809365,NHDPlus comid,17533709,17533709
cat-2712333,d,-110.58021874918664,32.40761072093981,NHDPlus comid,15919619,15919619
cat-2712340,u,-110.605059475215,32.37672880785813,NHDPlus comid,15919703,15919703
cat-1319687,d,-90.19136900182168,33.00052892220947,NHDPlus comid,18000142,18000142
cat-1319686,u,-90.13385995276803,32.98201046912593,NHDPlus comid,18000198,18000198
cat-495818,d,-84.81407338600427,29.996854035044706,NHDPlus comid,2077679,2077679
cat-495823,u,-84.91890841816948,30.05930366607859,NHDPlus comid,2077653,2077653
cat-2731811,d,-115.0309004114127,37.67791790701151,NHDPlus comid,20640186,20640186
cat-2731814,u,-115.07057681090252,37.662707904143794,NHDPlus comid,20640182,20640182
cat-1012814,d,-86.99347702103293,35.2449301202157,NHDPlus comid,19595138,19595138
cat-1012818,u,-86.95818090531783,35.23228041910218,NHDPlus comid,19594528,19594528
cat-419540,d,-82.07442817190997,30.44662102375068,NHDPlus comid,18260477,18260477
cat-419398,u,-82.19079865639219,30.407115617208444,NHDPlus comid,18260277,18260277
cat-2721681,d,-112.14604697044857,35.3798133941176,NHDPlus comid,20695888,20695888
cat-2721699,u,-112.05737612458805,35.32155926654117,NHDPlus comid,20695902,20695902
cat-2160268,d,-98.95963363895004,36.90934555021795,NHDPlus comid,21027956,21027956
cat-2160280,u,-98.96185473575513,36.89065797692702,NHDPlus comid,21027966,21027966
cat-1496036,d,-91.23690846253054,47.98451229424945,NHDPlus comid,939030207,939030207
cat-1496034,u,-91.12705471313176,48.02679314226462,NHDPlus comid,7098497,7098497
cat-2525155,d,-105.83689127674592,38.03506039053433,NHDPlus comid,17887408,17887408
cat-2525121,u,-105.82588282911397,38.07368650455948,NHDPlus comid,17887346,17887346
cat-825867,d,-85.91268825611482,35.9194133261618,NHDPlus comid,18422759,18422759
cat-825881,u,-85.9368993538343,35.88263744598208,NHDPlus comid,18422979,18422979
cat-3009744,d,-120.41489828647671,47.91045792605418,NHDPlus comid,23208554,23208554
cat-3004883,u,-120.402796351583,47.89942543217304,NHDPlus comid,23208626,23208626
cat-3012986,d,-118.07454204456936,45.71093567405588,NHDPlus comid,23649578,23649578
cat-2995155,u,-118.04054029196406,45.72175187871537,NHDPlus comid,23648700,23648700
cat-418822,d,-82.0539228636245,27.85776368342086,NHDPlus comid,16896608,16896608
cat-418820,u,-82.02847456825403,27.86214680746042,NHDPlus comid,16896738,16896738
cat-2741738,d,-113.15879505502647,32.08930634871639,NHDPlus comid,15853165,15853165
cat-2741723,u,-113.09624976944818,32.101796737172414,NHDPlus comid,15853153,15853153
cat-3304333,d,-118.8506781005657,36.321667636051096,NHDPlus comid,14922617,14922617
cat-3304332,u,-118.82151712608884,36.30629433382248,NHDPlus comid,14922629,14922629
cat-818746,d,-87.15448419233945,39.07850815204681,NHDPlus comid,18470082,18470082
cat-818745,u,-87.18793530028765,39.09015040798449,NHDPlus comid,18470044,18470044
cat-1536445,d,-100.34613787881798,39.50737895671462,NHDPlus comid,7343855,7343855
cat-1534854,u,-100.34957391727414,39.53661753797785,NHDPlus comid,7343597,7343597
cat-2155834,d,-100.71264661228608,36.159624263610766,NHDPlus comid,13818509,13818509
cat-2155832,u,-100.77390953712688,36.111830826808784,NHDPlus comid,13818519,13818519
cat-1808812,d,-102.21157905207092,47.15956473900385,NHDPlus comid,16247417,16247417
cat-1808813,u,-102.2012732222337,47.184222770576056,NHDPlus comid,16247343,16247343
cat-1808673,d,-102.5113850806846,47.21109938346208,NHDPlus comid,16248123,16248123
cat-1808677,u,-102.55121711209088,47.23141173296337,NHDPlus comid,16247263,16247263
cat-1112834,d,-91.55059271284532,44.00407731148198,NHDPlus comid,2117936,2117936
cat-1112830,u,-91.6021141260688,44.00628145824121,NHDPlus comid,2117940,2117940
cat-1852607,d,-107.88506895927436,47.63676639847886,NHDPlus comid,12353233,12353233
cat-1852601,u,-107.84912800446804,47.56383823098127,NHDPlus comid,24718203,24718203
cat-1863061,d,-98.53606478435836,43.627130242836685,NHDPlus comid,12664844,12664844
cat-1863063,u,-98.60933217124489,43.69450345284926,NHDPlus comid,12664838,12664838
cat-2738468,d,-111.11343747349784,36.025944386921246,NHDPlus comid,20504768,20504768
cat-2738467,u,-111.0567138943896,36.023737217919,NHDPlus comid,20504770,20504770
cat-2505824,d,-102.93419726150802,31.2723837002587,NHDPlus comid,3213115,3213115
cat-2506678,u,-103.8938826627511,30.47472562779124,NHDPlus comid,20746761,20746761
cat-2724806,d,-110.12148077252634,35.30624833663822,NHDPlus comid,20546956,20546956
cat-2724803,u,-110.01225297549648,35.309860792582874,NHDPlus comid,945020591,945020591
cat-2720109,d,-114.31070628485226,35.69610077877163,NHDPlus comid,20590656,20590656
cat-2720117,u,-114.29594382846658,35.682439428200155,NHDPlus comid,20590672,20590672
cat-1837944,d,-109.60475993273496,47.28123854901166,NHDPlus comid,12377389,12377389
cat-1837932,u,-109.32777222981032,47.19747022967632,NHDPlus comid,12377549,12377549
cat-406994,d,-81.156119809097,27.520665707253286,NHDPlus comid,21483418,21483418
cat-406995,u,-81.12056882962963,27.53588225929784,NHDPlus comid,21483356,21483356
cat-1572725,d,-93.78133231427498,40.530103430710525,NHDPlus comid,5138065,5138065
cat-1572722,u,-93.88056401585796,40.60340991936293,NHDPlus comid,5137793,5137793
cat-494066,d,-86.66835110419953,31.161769429230688,NHDPlus comid,2378525,2378525
cat-493606,u,-86.53093186207154,31.335431569175853,NHDPlus comid,2378229,2378229
cat-2527597,d,-106.15042209157431,35.2274111350207,NHDPlus comid,20865710,20865710
cat-2527596,u,-106.18956332758523,35.22385548168302,NHDPlus comid,20865696,20865696
cat-1823468,d,-109.34029837935458,43.51294108092601,NHDPlus comid,12897636,12897636
cat-1823473,u,-109.29715105651766,43.511360641866894,NHDPlus comid,12897708,12897708
cat-783339,d,-85.1132970338875,38.45031813436764,NHDPlus comid,1826392,1826392
cat-783355,u,-85.07745389778655,38.420455326942886,NHDPlus comid,1826402,1826402
cat-1489823,d,-94.42732385440542,47.879736440703184,NHDPlus comid,22192364,22192364
cat-1489836,u,-94.3813261654314,47.8612482755613,NHDPlus comid,22193008,22193008
cat-2598161,d,-107.58534472143428,41.04569948220568,NHDPlus comid,18275805,18275805
cat-2598159,u,-107.53564083129704,41.03058299665884,NHDPlus comid,18275847,18275847
cat-2995884,d,-119.94611493565424,48.27729049400023,NHDPlus comid,24384213,24384213
cat-3033188,u,-119.92076363926016,48.28441319340737,NHDPlus comid,24386701,24386701
cat-2718790,d,-114.56445665583333,34.44949441540719,NHDPlus comid,21438807,21438807
cat-2718817,u,-114.57723377579494,34.331172343163864,NHDPlus comid,21439129,21439129
cat-408076,d,-83.78699586942321,30.91809452614449,NHDPlus comid,2066604,2066604
cat-408049,u,-83.76929981742794,30.927102112598742,NHDPlus comid,2066580,2066580
cat-2613401,d,-106.99185592845868,40.0385607509412,NHDPlus comid,1232171,1232171
cat-2613362,u,-107.01137205289147,40.01983181277164,NHDPlus comid,1230233,1230233
cat-2521596,d,-106.99421328893384,34.01288050266117,NHDPlus comid,17811294,17811294
cat-2521658,u,-107.0472831477859,33.9862903146127,NHDPlus comid,17812202,17812202
cat-1329829,d,-92.21086747779198,29.791126305219983,NHDPlus comid,15111835,15111835
cat-1329824,u,-92.6299500524208,29.93772722114769,NHDPlus comid,15100455,15100455
cat-2510644,d,-105.15872753332646,35.42658244580415,NHDPlus comid,20815872,20815872
cat-2510643,u,-105.15862787769711,35.38507247976065,NHDPlus comid,20816074,20816074
cat-2414532,d,-100.80999808187096,33.276956537387846,NHDPlus comid,14034041,14034041
cat-2408289,u,-100.98666812523835,33.24413016642283,NHDPlus comid,14034085,14034085
cat-1090785,d,-90.7226698584482,42.11536352251629,NHDPlus comid,13374631,13374631
cat-1090778,u,-90.85707579187768,42.194549920419,NHDPlus comid,13374035,13374035
cat-2986890,d,-116.73455112307326,45.48009385904035,NHDPlus comid,24224199,24224199
cat-2986889,u,-116.71724038169334,45.42882439634571,NHDPlus comid,24224205,24224205
cat-673115,d,-93.06963478760464,47.20094153342416,NHDPlus comid,1774978,1774978
cat-673141,u,-93.10257454911878,47.21606219088941,NHDPlus comid,1775360,1775360
cat-1804770,d,-101.07519685911706,45.5679153039868,NHDPlus comid,21832379,21832379
cat-1804779,u,-101.07747761364637,45.48563896410797,NHDPlus comid,21832875,21832875
cat-2149460,d,-101.24453260369276,35.64860722042873,NHDPlus comid,19970712,19970712
cat-2149471,u,-101.24599450848577,35.53268066094142,NHDPlus comid,19970738,19970738
cat-2137739,d,-98.01755314517074,34.569712788010705,NHDPlus comid,8356357,8356357
cat-2137744,u,-97.96515074216552,34.62385817779357,NHDPlus comid,8357639,8357639
cat-1550962,d,-95.89330471748826,41.44550999362071,NHDPlus comid,17209258,17209258
cat-1550965,u,-95.86801080811088,41.76587358259591,NHDPlus comid,17216534,17216534
cat-3307126,d,-120.92108375785692,38.52002299844894,NHDPlus comid,20195928,20195928
cat-3307483,u,-120.39932301613486,38.55796473099198,NHDPlus comid,20195720,20195720
cat-1317671,d,-89.15005414992008,33.718353968364575,NHDPlus comid,18017570,18017570
cat-1317669,u,-89.19442763535875,33.71053985186385,NHDPlus comid,18017914,18017914
cat-1560068,d,-104.6125295424194,39.74919654822431,NHDPlus comid,230607,230607
cat-1560070,u,-104.61216733328042,39.69973956998533,NHDPlus comid,229823,229823
cat-2982490,d,-115.04394532571456,48.843897060721865,NHDPlus comid,22878633,22878633
cat-2987099,u,-114.7730691618144,48.94526204976322,NHDPlus comid,22878841,22878841
cat-1836909,d,-106.60829214844408,47.3797321266293,NHDPlus comid,12482607,12482607
cat-1836900,u,-107.05687047738216,47.43821947801404,NHDPlus comid,12480567,12480567
cat-2603821,d,-110.0299282121588,42.12910317763603,NHDPlus comid,18312240,18312240
cat-2603826,u,-110.046788982836,42.13032638298981,NHDPlus comid,18312236,18312236
cat-98727,d,-76.61844786505425,37.98754318742511,NHDPlus comid,4535445,4535445
cat-98733,u,-76.63874149359381,38.00768467538308,NHDPlus comid,4531637,4531637
cat-86152,d,-77.93815102041951,40.36833385144288,NHDPlus comid,4699069,4699069
cat-86155,u,-77.96129901663475,40.36258653307475,NHDPlus comid,4699065,4699065
cat-2983205,d,-117.39178225778524,42.34471749419906,NHDPlus comid,23349959,23349959
cat-3004060,u,-117.57778751564317,42.17827964063047,NHDPlus comid,23352719,23352719
cat-2517116,d,-107.5521506326494,35.713621860494264,NHDPlus comid,17789633,17789633
cat-2517085,u,-107.56676474288776,35.73414451799564,NHDPlus comid,17789611,17789611
cat-12971,d,-71.77208714786109,42.47319255749522,NHDPlus comid,6078083,6078083
cat-12975,u,-71.74948932853457,42.45050860445881,NHDPlus comid,6078695,6078695
cat-1846786,d,-113.1100812884692,45.2776608679936,NHDPlus comid,4213972,4213972
cat-1846850,u,-113.22505086353088,45.31091937863365,NHDPlus comid,4213912,4213912
cat-252932,d,-78.47853045715937,36.90176535285817,NHDPlus comid,8743933,8743933
cat-253220,u,-78.49709280731331,36.87717575310084,NHDPlus comid,8744621,8744621
cat-3039398,d,-113.9337151041588,43.93372853089664,NHDPlus comid,23238974,23238974
cat-3039494,u,-113.89884781465187,43.92152990942035,NHDPlus comid,23239898,23239898
cat-2428616,d,-97.03044440548554,29.405633224717995,NHDPlus comid,7840985,7840985
cat-2428615,u,-97.05958392668757,29.413032680217903,NHDPlus comid,7840981,7840981
cat-1324454,d,-89.84469128479412,36.63130535914705,NHDPlus comid,760736,760736
cat-1324452,u,-89.83401419831003,36.7533584938831,NHDPlus comid,760622,760622
cat-1085230,d,-93.5844372906002,43.364558413616486,NHDPlus comid,6565977,6565977
cat-1085220,u,-93.6392685329073,43.37964726089674,NHDPlus comid,6565969,6565969
cat-1334765,d,-90.713742746989,30.347211795690978,NHDPlus comid,18989900,18989900
cat-1334763,u,-90.6218510903292,30.352884795530176,NHDPlus comid,18989864,18989864
cat-254204,d,-77.61800556407333,35.81197760876573,NHDPlus comid,3350545,3350545
cat-254309,u,-77.71873873577412,35.8923965296575,NHDPlus comid,3348561,3348561
cat-1073104,d,-88.36468170261111,42.31127155219554,NHDPlus comid,14770958,14770958
cat-1073103,u,-88.37272380305184,42.33784049057565,NHDPlus comid,14771652,14771652
cat-1572474,d,-93.39106128143786,39.89335801389645,NHDPlus comid,5967976,5967976
cat-1572486,u,-93.31161467496293,40.04607167142482,NHDPlus comid,5966388,5966388
cat-648928,d,-87.81102339939054,46.22293784020319,NHDPlus comid,11959592,11959592
cat-648921,u,-87.86223922098569,46.316806638963456,NHDPlus comid,11960042,11960042
cat-2140346,d,-102.16387158478472,34.64534443756567,NHDPlus comid,13938952,13938952
cat-2140343,u,-102.28690748621231,34.65780860569427,NHDPlus comid,13941264,13941264
cat-3010765,d,-114.49413256737776,46.86670986592088,NHDPlus comid,22940322,22940322
cat-3035732,u,-114.54445895680954,46.91599369094343,NHDPlus comid,22940202,22940202
cat-1491307,d,-97.08331840232668,47.03192776501923,NHDPlus comid,14825379,14825379
cat-1491315,u,-97.16426387811578,46.94552318382572,NHDPlus comid,14827477,14827477
cat-2527620,d,-106.20844456783398,34.89933094887251,NHDPlus comid,20866614,20866614
